tconst,title_type,primary_title,original_title,is_adult,year,runtime_minutes,genres,simple_title,average_rating,num_votes
tt2170758,tvMovie,Celtic Thunder: Christmas,Celtic Thunder: Christmas,0,2009,61,Music,celtic thunder christmas,8.3,40
tt21803326,movie,A Christmas Heist,A Christmas Heist,0,2023,,"Action,Comedy,Crime",a christmas heist,3.3,24
tt21817374,movie,Christmas Ransom,Christmas Ransom,0,2022,84,"Adventure,Comedy,Family",christmas ransom,4.6,271
tt2181853,tvMovie,"It's Christmas, Carol!","It's Christmas, Carol!",0,2012,87,"Drama,Family,Fantasy",its christmas carol,5.8,1054
tt21821260,movie,A Christmas Open House,A Christmas Open House,0,2022,88,"Drama,Romance",a christmas open house,5.1,279
tt21821322,tvMovie,Designing Christmas,Designing Christmas,0,2022,87,"Drama,Romance",designing christmas,5.8,325
tt21821424,movie,A Gingerbread Christmas,A Gingerbread Christmas,0,2022,85,"Drama,Romance",a gingerbread christmas,5.9,372
tt21821886,movie,One Delicious Christmas,One Delicious Christmas,0,2022,84,"Drama,Romance",one delicious christmas,5.9,201
tt21841642,tvMovie,A Maple Valley Christmas,A Maple Valley Christmas,0,2022,85,"Comedy,Drama,Romance",a maple valley christmas,6.2,1219
tt2186358,movie,The Unattainably Perfect Gay Christmas,Red Lodge,0,2013,69,"Comedy,Drama,Romance",the unattainably perfect gay christmas,6.0,105
tt21868598,movie,My Christmas Fiancé,My Christmas Fiancé,0,2022,92,"Comedy,Romance",my christmas fiancé,4.6,245
tt21871754,movie,All I Want for Christmas,All I Want for Christmas,0,2022,86,Family,all i want for christmas,5.7,52
tt21906206,movie,Hotel for the Holidays,Hotel for the Holidays,0,2022,84,"Comedy,Family,Romance",hotel for the holidays,5.2,1364
tt21933082,tvMovie,Dolly Parton's Mountain Magic Christmas,Dolly Parton's Mountain Magic Christmas,0,2022,85,Musical,dolly partons mountain magic christmas,5.6,541
tt21935558,tvMovie,The Art of Christmas,The Art of Christmas,0,2022,85,Romance,the art of christmas,5.9,319
tt21950514,tvMovie,A Hollywood Christmas,A Hollywood Christmas,0,2022,91,"Comedy,Drama,Romance",a hollywood christmas,5.2,1433
tt21974122,tvMovie,A Christmas Spark,A Christmas Spark,0,2022,85,"Comedy,Drama,Romance",a christmas spark,6.0,552
tt21974146,movie,The Night Before Christmas,The Night Before Christmas,0,2022,87,"Comedy,Drama,Romance",the night before christmas,6.4,230
tt2197825,video,Barney: A Very Merry Christmas: The Movie,Barney: A Very Merry Christmas: The Movie,0,2011,58,Family,barney a very merry christmas the movie,6.2,26
tt21981864,tvMovie,A Royal Christmas Surprise,A Royal Christmas Surprise,0,2023,92,Romance,a royal christmas surprise,7.0,24
tt21994906,movie,Your Christmas or Mine?,Your Christmas or Mine?,0,2022,95,"Comedy,Romance",your christmas or mine,6.4,9774
tt22005252,movie,The Christmas Clapback,The Christmas Clapback,0,2022,79,Comedy,the christmas clapback,7.1,82
tt2201034,tvMovie,Holiday Spin,Holiday Spin,0,2012,89,Drama,holiday spin,5.7,484
tt2202798,tvMovie,Christmas Twister,Christmas Twister,0,2012,86,"Action,Adventure,Drama",christmas twister,3.5,1210
tt22028080,tvMovie,I'm Glad It's Christmas,I'm Glad It's Christmas,0,2022,85,"Comedy,Drama,Family",im glad its christmas,5.9,1301
tt22037802,movie,All I Want for Christmas: The Magic Time Machine,Julemandens datter 3: Den magiske tidsmaskine,0,2022,92,"Adventure,Comedy,Family",all i want for christmas the magic time machine,5.6,81
tt2204112,video,The Wiggles: It's Always Christmas with You!,The Wiggles: It's Always Christmas with You!,0,2011,,"Family,Music",the wiggles its always christmas with you,5.5,16
tt22042742,movie,Christmas Bloody Christmas,Christmas Bloody Christmas,0,2022,86,Horror,christmas bloody christmas,5.1,5461
tt22050856,tvMovie,A Christmas... Present,A Christmas... Present,0,2022,85,"Comedy,Drama,Family",a christmas present,5.8,1069
tt22072268,tvMovie,Christmas on Candy Cane Lane,Christmas on Candy Cane Lane,0,2022,85,"Comedy,Family,Romance",christmas on candy cane lane,5.5,412
tt22166882,tvMovie,All Saints Christmas,All Saints Christmas,0,2022,84,"Comedy,Drama,Romance",all saints christmas,5.8,454
tt22167232,movie,Reporting for Christmas,Reporting for Christmas,0,2023,86,"Drama,Romance",reporting for christmas,5.7,360
tt22168286,movie,Amityville Christmas Vacation,Amityville Christmas Vacation,0,2022,47,Comedy,amityville christmas vacation,4.6,108
tt22176928,movie,Uninvited for the Holidays,Uninvited for the Holidays,0,2022,72,"Comedy,Crime",uninvited for the holidays,7.3,427
tt22192262,tvMovie,The Case of the Christmas Diamond,The Case of the Christmas Diamond,0,2022,90,"Comedy,Drama,Mystery",the case of the christmas diamond,5.2,295
tt22196454,tvMovie,A Kismet Christmas,A Kismet Christmas,0,2022,84,"Comedy,Drama,Family",a kismet christmas,6.5,902
tt22207152,movie,A Christmas Mystery,A Christmas Mystery,0,2022,87,"Comedy,Drama,Family",a christmas mystery,5.9,983
tt22207828,tvMovie,A Christmas Cookie Catastrophe,A Christmas Cookie Catastrophe,0,2022,84,"Comedy,Romance",a christmas cookie catastrophe,6.3,997
tt2224111,movie,Christmas. Uncensored,Christmas. Uncensored,0,2012,86,Drama,christmas uncensored,5.5,470
tt22245568,tvMovie,The Great Holiday Bake War,The Great Holiday Bake War,0,2022,84,"Comedy,Drama,Romance",the great holiday bake war,5.5,139
tt22245614,tvMovie,A Christmas Fumble,A Christmas Fumble,0,2022,83,"Comedy,Drama",a christmas fumble,5.8,245
tt22246514,tvMovie,A Magical Christmas Village,A Magical Christmas Village,0,2022,83,"Comedy,Family,Romance",a magical christmas village,6.0,1097
tt22246560,tvMovie,"Lights, Camera, Christmas!","Lights, Camera, Christmas!",0,2022,85,"Comedy,Romance",lights camera christmas,6.5,1147
tt22247502,tvMovie,When I Think of Christmas,When I Think of Christmas,0,2022,84,"Comedy,Romance",when i think of christmas,5.8,825
tt22247540,tvMovie,My Southern Family Christmas,My Southern Family Christmas,0,2022,84,"Comedy,Drama",my southern family christmas,7.0,1337
tt22247650,tvMovie,A Tale of Two Christmases,A Tale of Two Christmases,0,2022,84,"Comedy,Drama,Romance",a tale of two christmases,5.7,805
tt22258178,tvMovie,Christmas Bedtime Stories,Christmas Bedtime Stories,0,2022,84,"Comedy,Drama,Romance",christmas bedtime stories,5.0,927
tt22258198,tvMovie,Our Italian Christmas Memories,Our Italian Christmas Memories,0,2022,84,"Comedy,Drama,Romance",our italian christmas memories,6.2,791
tt22261236,tvMovie,A Prince and Pauper Christmas,A Prince and Pauper Christmas,0,2022,88,"Comedy,Crime,Mystery",a prince and pauper christmas,5.5,266
tt22262600,tvMovie,A Big Fat Family Christmas,A Big Fat Family Christmas,0,2022,85,"Comedy,Drama,Romance",a big fat family christmas,6.5,811
tt2228450,tvMovie,Christmas Angel,Christmas Angel,0,2012,88,"Drama,Family",christmas angel,6.7,1272
tt22295836,tvMovie,A Fabled Holiday,A Fabled Holiday,0,2022,84,"Comedy,Drama,Romance",a fabled holiday,6.5,1267
tt22295902,tvMovie,Undercover Holiday,Undercover Holiday,0,2022,84,"Comedy,Family,Romance",undercover holiday,5.4,795
tt22296044,tvMovie,The Holiday Sitter,The Holiday Sitter,0,2022,84,"Comedy,Romance",the holiday sitter,6.6,2076
tt22302170,movie,This Is Christmas,This Is Christmas,0,2022,111,"Comedy,Drama,Romance",this is christmas,7.0,2875
tt22307204,tvMovie,Holiday Heritage,Holiday Heritage,0,2022,84,"Comedy,Drama,Family",holiday heritage,5.9,380
tt22307338,tvMovie,Twas the Night Before Christmas,Twas the Night Before Christmas,0,2022,84,"Comedy,Drama,Family",twas the night before christmas,6.7,893
tt22307422,tvMovie,Hanukkah on Rye,Hanukkah on Rye,0,2022,85,"Comedy,Drama,Family",hanukkah on rye,7.3,1167
tt22307560,tvMovie,Long Lost Christmas,Long Lost Christmas,0,2022,84,"Comedy,Drama,Family",long lost christmas,6.8,1023
tt22308008,tvMovie,The Holiday Stocking,The Holiday Stocking,0,2022,84,"Comedy,Drama,Family",the holiday stocking,6.6,541
tt22309256,movie,Christmas in Paradise,Christmas in Paradise,0,2022,89,Comedy,christmas in paradise,3.6,512
tt2232446,video,Chilly Christmas,Chilly Christmas,0,2012,84,"Comedy,Drama,Family",chilly christmas,4.7,251
tt22325454,movie,A Savage Christmas,A Savage Christmas,0,2023,90,Comedy,a savage christmas,6.4,152
tt22440192,movie,The Perfect Christmas,The Perfect Christmas,0,2023,96,"Comedy,Family",the perfect christmas,7.3,91
tt22462866,movie,Holidays at the Ranch,Holidays at the Ranch,0,2023,,"Family,Romance",holidays at the ranch,2.5,50
tt22495080,movie,For the Love of Christmas,For the Love of Christmas,0,2022,123,Comedy,for the love of christmas,6.3,19
tt22499672,tvMovie,Christmas at the Drive-In,Christmas at the Drive-In,0,2022,85,"Comedy,Romance",christmas at the drivein,5.8,1288
tt22499790,tvMovie,Aisle Be Home for Christmas,Aisle Be Home for Christmas,0,2022,85,"Comedy,Romance",aisle be home for christmas,5.2,219
tt22499914,tvMovie,Crown Prince of Christmas,Crown Prince of Christmas,0,2022,85,"Comedy,Drama,Romance",crown prince of christmas,5.2,380
tt22500038,movie,A Belgian Chocolate Christmas,A Belgian Chocolate Christmas,0,2022,,"Comedy,Drama,Romance",a belgian chocolate christmas,5.4,184
tt22500220,tvMovie,A Brush with Christmas,A Brush with Christmas,0,2022,83,"Comedy,Drama,Romance",a brush with christmas,5.5,1469
tt22505680,movie,Christmas at the Greenbrier,Christmas at the Greenbrier,0,2022,90,"Comedy,Drama,Romance",christmas at the greenbrier,7.4,64
tt22505724,movie,A Perfect Christmas Pairing,A Perfect Christmas Pairing,0,2023,85,Romance,a perfect christmas pairing,5.2,200
tt22527810,tvMovie,The 12 Days of Christmas Eve,The 12 Days of Christmas Eve,0,2022,90,Comedy,the 12 days of christmas eve,6.2,907
tt2256703,tvMovie,Hitched for the Holidays,Hitched for the Holidays,0,2012,87,"Drama,Romance",hitched for the holidays,6.5,2297
tt2263430,movie,Christmas Grace,Christmas Grace,0,2013,84,"Drama,Family",christmas grace,4.4,633
tt22688146,movie,A Nashville Country Christmas,A Nashville Country Christmas,0,2022,86,"Comedy,Drama,Family",a nashville country christmas,7.5,87
tt2273641,movie,Christmas Miracle,Christmas Miracle,0,2012,92,Family,christmas miracle,5.3,712
tt22740828,tvMovie,Well Suited for Christmas,Well Suited for Christmas,0,2022,88,"Comedy,Drama,Romance",well suited for christmas,6.3,582
tt22751010,tvMovie,Record Breaking Christmas,Record Breaking Christmas,0,2022,90,Family,record breaking christmas,5.5,247
tt2278803,movie,A Dog for Christmas,A Dog for Christmas,0,2015,89,Comedy,a dog for christmas,4.8,786
tt2281069,video,A Christmas Story 2,A Christmas Story 2,0,2012,85,"Comedy,Family",a christmas story 2,3.5,2963
tt22814692,movie,Holiday Harmony,Holiday Harmony,0,2022,110,"Comedy,Drama,Music",holiday harmony,6.2,1323
tt2289406,tvMovie,Baby's First Christmas,Baby's First Christmas,0,2012,85,"Family,Romance",babys first christmas,5.4,724
tt2294459,movie,A Christmas Carol,A Christmas Carol,0,2012,82,"Drama,Fantasy",a christmas carol,3.5,212
tt2294853,tvMovie,The Dog Who Saved the Holidays,The Dog Who Saved the Holidays,0,2012,83,"Comedy,Family",the dog who saved the holidays,4.5,318
tt2297706,video,Bratz Babyz Save Christmas,Bratz Babyz Save Christmas,0,2008,70,"Animation,Comedy,Family",bratz babyz save christmas,5.2,64
tt2299368,tvMovie,A Fairly Odd Christmas,A Fairly Odd Christmas,0,2012,68,"Comedy,Family,Fantasy",a fairly odd christmas,4.3,1031
tt23029064,tvMovie,Dognapped: Hound for the Holidays,Dognapped: Hound for the Holidays,0,2022,86,"Mystery,Romance",dognapped hound for the holidays,4.5,199
tt2304098,tvMovie,Holly's Holiday,Holly's Holiday,0,2011,85,"Adventure,Comedy,Fantasy",hollys holiday,5.4,1369
tt2306587,tvMovie,Jingle & Bell's Christmas Star,Jingle & Bell's Christmas Star,0,2012,30,"Animation,Drama,Family",jingle  bells christmas star,7.2,84
tt2308733,tvMovie,Home Alone: The Holiday Heist,Home Alone: The Holiday Heist,0,2012,87,"Comedy,Crime,Family",home alone the holiday heist,3.5,12333
tt23099300,tvMovie,All I Didn't Want for Christmas,All I Didn't Want for Christmas,0,2022,89,"Comedy,Romance",all i didnt want for christmas,5.9,229
tt23101288,tvMovie,A New Diva's Christmas Carol,A New Diva's Christmas Carol,0,2022,84,Comedy,a new divas christmas carol,5.3,160
tt2315500,tvMovie,A Golden Christmas 3,A Golden Christmas 3,0,2012,88,"Comedy,Family,Romance",a golden christmas 3,5.6,887
tt2316383,movie,Adventures of Bailey: Christmas Hero,Adventures of Bailey: Christmas Hero,0,2012,87,Family,adventures of bailey christmas hero,6.2,118
tt2316852,movie,What She Wants for Christmas,What She Wants for Christmas,0,2012,84,Family,what she wants for christmas,4.1,147
tt23204056,tvMovie,The Holiday Swap,The Holiday Swap,0,2022,91,"Comedy,Drama,Romance",the holiday swap,5.8,132
tt2325491,movie,12 Dogs of Christmas: Great Puppy Rescue,12 Dogs of Christmas: Great Puppy Rescue,0,2012,102,"Adventure,Comedy,Family",12 dogs of christmas great puppy rescue,5.1,500
tt2325993,tvMovie,The 12 Disasters of Christmas,The 12 Disasters of Christmas,0,2012,90,"Action,Adventure,Drama",the 12 disasters of christmas,3.7,1264
tt2327655,movie,Xmas Without China,Xmas Without China,0,2013,70,"Comedy,Documentary,Family",xmas without china,7.5,46
tt2328727,movie,A Christmas Tree Miracle,A Christmas Tree Miracle,0,2013,102,Family,a christmas tree miracle,6.5,935
tt2329032,tvMovie,The March Sisters at Christmas,The March Sisters at Christmas,0,2012,91,"Comedy,Family,Romance",the march sisters at christmas,5.4,753
tt2331880,movie,The Fitzgerald Family Christmas,The Fitzgerald Family Christmas,0,2012,99,Drama,the fitzgerald family christmas,6.3,1651
tt23328642,movie,Christmas with the Carters,Christmas with the Carters,0,2022,97,Comedy,christmas with the carters,5.8,24
tt2333408,movie,Christmas Oranges,Christmas Oranges,0,2012,101,"Drama,Family",christmas oranges,6.8,724
tt2334090,tvMovie,A Christmas Wedding Date,A Christmas Wedding Date,0,2012,83,"Comedy,Romance",a christmas wedding date,5.2,1422
tt23391948,tvMovie,Sincerely Truly Christmas,Sincerely Christmas,0,2023,,Romance,sincerely truly christmas,6.5,29
tt23546646,tvMovie,The Boss Baby: Christmas Bonus,The Boss Baby: Christmas Bonus,0,2022,45,"Adventure,Animation,Comedy",the boss baby christmas bonus,5.3,800
tt23556786,movie,Christmas Full of Grace,Um Natal Cheio de Graça,0,2022,105,"Comedy,Romance",christmas full of grace,4.5,782
tt2355762,tvMovie,Christmas with Holly,Christmas with Holly,0,2012,88,"Drama,Family,Romance",christmas with holly,7.0,3671
tt2361175,tvMovie,Britain's Favourite Christmas Songs,Britain's Favourite Christmas Songs,0,2011,180,"Documentary,Music",britains favourite christmas songs,5.5,21
tt23638608,tvMovie,A Wesley Christmas Wedding,A Wesley Christmas Wedding,0,2023,,Comedy,a wesley christmas wedding,8.0,62
tt2374486,tvMovie,Help for the Holidays,Help for the Holidays,0,2012,90,"Drama,Family,Fantasy",help for the holidays,6.6,2371
tt23746764,movie,Christmas Carol,Christmas Carol,0,2022,131,Thriller,christmas carol,6.2,550
tt2374725,tvMovie,A Christmas Carol,A Christmas Carol,0,2009,,,a christmas carol,5.2,24
tt23752770,tvMovie,Christmas Carole,Christmas Carole,0,2022,66,"Comedy,Drama,Fantasy",christmas carole,6.3,675
tt2376246,tvMovie,Christmas Song,Christmas Song,0,2012,88,"Drama,Family,Music",christmas song,5.5,855
tt2376272,tvMovie,Christmas Dance,Come Dance with Me,0,2012,86,"Family,Romance",christmas dance,6.2,1010
tt23790418,movie,Christmas as Usual,Så var det jul igjen,0,2023,88,"Comedy,Romance",christmas as usual,5.4,4638
tt2380249,tvMovie,The Christmas Consultant,The Christmas Consultant,0,2012,88,Comedy,the christmas consultant,5.1,637
tt23804214,tvMovie,"Royally Yours, This Christmas","Royally Yours, This Christmas",0,2023,89,Romance,royally yours this christmas,6.5,73
tt23808016,movie,A Not So Merry Christmas,Reviviendo la Navidad,0,2022,100,"Comedy,Fantasy",a not so merry christmas,4.7,1023
tt2382246,movie,Merry Christmas,Merry Christmas,0,2013,83,"Comedy,Drama",merry christmas,6.5,39
tt2383446,tvMovie,The Cat in the Hat Knows a Lot About Christmas!,The Cat in the Hat Knows a Lot About Christmas!,0,2012,60,"Animation,Family",the cat in the hat knows a lot about christmas,4.7,150
tt23838598,tvMovie,Hip Hop Family Christmas Wedding,Hip Hop Family Christmas Wedding,0,2022,86,Comedy,hip hop family christmas wedding,5.1,140
tt23854182,tvMovie,An Eclectic Christmas,An Eclectic Christmas,0,2022,90,"Drama,Romance",an eclectic christmas,5.3,112
tt23873758,tvMovie,Christmas on the Rocks,Christmas on the Rocks,0,2022,90,Romance,christmas on the rocks,5.7,133
tt23901106,movie,Momma Said Come Home for Christmas,Momma Said Come Home for Christmas,0,2023,,Comedy,momma said come home for christmas,5.2,55
tt2391116,tvMovie,Anything But Christmas,Anything But Christmas,0,2012,90,"Comedy,Romance",anything but christmas,5.2,347
tt2395123,tvMovie,A Heartland Christmas,A Heartland Christmas,0,2010,90,Family,a heartland christmas,7.4,1133
tt2403841,movie,Cowboy Christmas,Cowboy Christmas,0,2013,75,"Biography,Documentary,Sport",cowboy christmas,7.1,14
tt2404361,video,Scrooge by Another Name: Distributing 'A Christmas Carol',Scrooge by Another Name: Distributing 'A Christmas Carol',0,2011,,"Documentary,Short",scrooge by another name distributing a christmas carol,5.8,14
tt2406468,movie,Scoot & Kassie's Christmas Adventure,K-9 Adventures: A Christmas Tale,0,2013,86,Family,scoot  kassies christmas adventure,4.7,422
tt2406724,movie,Thomas & Friends: A Very Thomas Christmas,Thomas & Friends: A Very Thomas Christmas,0,2012,50,,thomas  friends a very thomas christmas,5.1,24
tt2415112,tvMovie,A Bride for Christmas,A Bride for Christmas,0,2012,84,"Comedy,Romance",a bride for christmas,6.5,4641
tt2415468,tvMovie,The Christmas Heart,The Christmas Heart,0,2012,90,Drama,the christmas heart,6.0,712
tt24174938,video,Asda 'Have your Elf a Merry Christmas',Asda 'Have your Elf a Merry Christmas',0,2022,,"Family,Short",asda have your elf a merry christmas,6.7,23
tt2421026,movie,I'll Be Homeless for Christmas,I'll Be Homeless for Christmas,0,2012,55,Family,ill be homeless for christmas,4.8,50
tt2424602,video,"Thomas & Friends: Merry Christmas, Thomas!","Thomas & Friends: Merry Christmas, Thomas!",0,2011,50,Family,thomas  friends merry christmas thomas,6.2,17
tt2431074,movie,Christmas Slay,Christmas Slay,0,2015,95,"Fantasy,Horror,Mystery",christmas slay,2.6,247
tt2439334,tvMovie,Kenny Everett's Christmas Carol,Kenny Everett's Christmas Carol,0,1985,29,Comedy,kenny everetts christmas carol,7.0,22
